2453781.500000000, A.D. 2006-Feb-15 00:00:00.0000, -9.812211885237411E-01,  4.619600740897646E-01,  9.419482648053916E-03, -1.609065733723918E-02, -1.721270887291303E-02,  3.422240782814766E-04,
2453782.500000000, A.D. 2006-Feb-16 00:00:00.0000, -9.971975103494017E-01,  4.446955445597735E-01,  9.760593701497670E-03, -1.586349392543598E-02, -1.731680288679047E-02,  3.400213109312771E-04,
2453783.500000000, A.D. 2006-Feb-17 00:00:00.0000, -1.012947155997959E+00,  4.273299571150781E-01,  1.009948555341529E-02, -1.563735502191419E-02, -1.741489867461368E-02,  3.377874533299445E-04,
2453784.500000000, A.D. 2006-Feb-18 00:00:00.0000, -1.028471250108464E+00,  4.098692404210335E-01,  1.043612869364349E-02, -1.541244013930872E-02, -1.750713272156095E-02,  3.355245160116573E-04,
2453785.500000000, A.D. 2006-Feb-19 00:00:00.0000, -1.043771109022565E+00,  3.923191825539670E-01,  1.077049594505704E-02, -1.518892805254804E-02, -1.759365328515007E-02,  3.332367940553356E-04,
2453786.500000000, A.D. 2006-Feb-20 00:00:00.0000, -1.058848221732234E+00,  3.746854209435974E-01,  1.110256423224535E-02, -1.496698712953623E-02, -1.767461193498344E-02,  3.309276489799434E-04,
2453787.500000000, A.D. 2006-Feb-21 00:00:00.0000, -1.073704239162108E+00,  3.569734392685848E-01,  1.143231377358611E-02, -1.474677299103229E-02, -1.775016441805010E-02,  3.286003072291805E-04,
2453788.500000000, A.D. 2006-Feb-22 00:00:00.0000, -1.088340961547197E+00,  3.391885637559723E-01,  1.175972794406427E-02, -1.452842875298753E-02, -1.782046971000659E-02,  3.262578551856191E-04,
2453789.500000000, A.D. 2006-Feb-23 00:00:00.0000, -1.102760326075063E+00,  3.213359604034439E-01,  1.208479313329249E-02, -1.431208535631918E-02, -1.788568914630300E-02,  3.239032371275492E-04,
2453790.500000000, A.D. 2006-Feb-24 00:00:00.0000, -1.116964394907528E+00,  3.034206330224115E-01,  1.240749860353715E-02, -1.409786194908815E-02, -1.794598562134041E-02,  3.215392546649146E-04,
2453791.500000000, A.D. 2006-Feb-25 00:00:00.0000, -1.130955343582929E+00,  2.854474220635539E-01,  1.272783634642272E-02, -1.388586628631956E-02, -1.800152283773109E-02,  3.191685659269537E-04,
2453792.500000000, A.D. 2006-Feb-26 00:00:00.0000, -1.144735449840857E+00,  2.674210041574982E-01,  1.304580093963745E-02, -1.367619516918866E-02, -1.805246462373588E-02,  3.167936860959764E-04,
2453793.500000000, A.D. 2006-Feb-27 00:00:00.0000, -1.158307082898966E+00,  2.493458923065521E-01,  1.336138940457938E-02, -1.346893490842179E-02, -1.809897431295001E-02,  3.144169887312308E-04,
2453794.500000000, A.D. 2006-Feb-28 00:00:00.0000, -1.171672693202669E+00,  2.312264366661464E-01,  1.367460106568518E-02, -1.326416180544028E-02, -1.814121418460719E-02,  3.120407077886151E-04,
2453795.500000000, A.D. 2006-Mar-01 00:00:00.0000, -1.184834802662500E+00,  2.130668258563377E-01,  1.398543741209190E-02, -1.306194264539888E-02, -1.817934496241106E-02,  3.096669402472844E-04,
2453796.500000000, A.D. 2006-Mar-02 00:00:00.0000, -1.197795995397544E+00,  1.948710887368207E-01,  1.429390196276575E-02, -1.286233521528204E-02, -1.821352538798502E-02,  3.072976504048566E-04,
2453797.500000000, A.D. 2006-Mar-03 00:00:00.0000, -1.210558908961404E+00,  1.766430966182219E-01,  1.460000013388056E-02, -1.266538874977155E-02, -1.824391177341976E-02,  3.049346700268329E-04,
2453798.500000000, A.D. 2006-Mar-04 00:00:00.0000, -1.223126226069059E+00,  1.583865658403449E-01,  1.490373910993534E-02, -1.247114448716504E-02, -1.827065771539839E-02,  3.025797057388873E-04,
2453799.500000000, A.D. 2006-Mar-05 00:00:00.0000, -1.235500666840145E+00,  1.401050606483544E-01,  1.520512772017925E-02, -1.227963614463490E-02, -1.829391378290160E-02,  3.002343421517958E-04,
2453800.500000000, A.D. 2006-Mar-06 00:00:00.0000, -1.247684981525518E+00,  1.218019963578173E-01,  1.550417631114123E-02, -1.209089064633296E-02, -1.831382666682074E-02,  2.978994479942525E-04,
2453801.500000000, A.D. 2006-Mar-07 00:00:00.0000, -1.259681943941092E+00,  1.034806433105094E-01,  1.580089606385153E-02, -1.190492762591694E-02, -1.833054137240098E-02,  2.955775741904094E-04,
2453802.500000000, A.D. 2006-Mar-08 00:00:00.0000, -1.271494344652482E+00,  8.514412925357988E-02,  1.609530022720521E-02, -1.172176160984104E-02, -1.834419678450787E-02,  2.932688882372586E-04,
2453803.500000000, A.D. 2006-Mar-09 00:00:00.0000, -1.283124985186522E+00,  6.679544326894120E-02,  1.638740338791722E-02, -1.154140043100743E-02, -1.835493057880815E-02,  2.909754936019349E-04,
2453804.500000000, A.D. 2006-Mar-10 00:00:00.0000, -1.294576494803876E+00,  4.843740322364824E-02,  1.667727740073186E-02, -1.136321726723479E-02, -1.836300533199407E-02,  2.888972240306759E-04,
2453805.500000000, A.D. 2006-Mar-11 00:00:00.0000, -1.305851407706465E+00,  3.007267738844365E-02,  1.696502487572766E-02, -1.118847103378787E-02, -1.836828776867548E-02,  2.866362161525170E-04,
2453806.500000000, A.D. 2006-Mar-12 00:00:00.0000, -1.316952979998128E+00,  1.170395770654792E-02,  1.725052004525514E-02, -1.101652502278237E-02, -1.837103342476908E-02,  2.843928214497718E-04,
2453807.500000000, A.D. 2006-Mar-13 00:00:00.0000, -1.327884007418016E+00, -6.666280127160337E-03,  1.753378100776221E-02, -1.084736914193831E-02, -1.837136268916328E-02,  2.821679330269423E-04,
2453808.500000000, A.D. 2006-Mar-14 00:00:00.0000, -1.338647273753349E+00, -2.503567847983143E-02,  1.781482663608595E-02, -1.068098961939020E-02, -1.836939147646996E-02,  2.799622383214586E-04,
2453809.500000000, A.D. 2006-Mar-15 00:00:00.0000, -1.349245547184554E+00, -4.340199422283175E-02,  1.809367642374419E-02, -1.051736924596348E-02, -1.836523262968671E-02,  2.777763204450454E-04,
2453810.500000000, A.D. 2006-Mar-16 00:00:00.0000, -1.359681577136803E+00, -6.176309456313094E-02,  1.837035047401145E-02, -1.035648776759820E-02, -1.835899420790240E-02,  2.756107952459170E-04,
2453811.500000000, A.D. 2006-Mar-17 00:00:00.0000, -1.369958091486478E+00, -8.011695282432628E-02,  1.864486937128794E-02, -1.019832232242552E-02, -1.835078042955881E-02,  2.734661244140615E-04,
2453812.500000000, A.D. 2006-Mar-18 00:00:00.0000, -1.380077793946637E+00, -9.846164444113711E-02,  1.891725420246872E-02, -1.004284763279590E-02, -1.834069142978332E-02,  2.713425884400364E-04,
2453813.500000000, A.D. 2006-Mar-19 00:00:00.0000, -1.390043361666017E+00, -1.167953435498898E-01,  1.918752623941809E-02, -9.890035894668787E-03, -1.832882423010141E-02,  2.692405625715875E-04,
2453814.500000000, A.D. 2006-Mar-20 00:00:00.0000, -1.399857443123128E+00, -1.351163189161233E-01,  1.945570721044160E-02, -9.739857623043104E-03, -1.831527133519837E-02,  2.671604341360555E-04,
2453815.500000000, A.D. 2006-Mar-21 00:00:00.0000, -1.409522656339087E+00, -1.534229302024853E-01,  1.972181916327628E-02, -9.592281300209933E-03, -1.830012241757135E-02,  2.651025194697805E-04,
2453816.500000000, A.D. 2006-Mar-22 00:00:00.0000, -1.419041586895918E+00, -1.717136252397827E-01,  1.998588445761437E-02, -9.447273904232528E-03, -1.828346360006105E-02,  2.630670699369540E-04,
2453817.500000000, A.D. 2006-Mar-23 00:00:00.0000, -1.428416787236085E+00, -1.899869348838527E-01,  2.024792558506133E-02, -9.304802472496172E-03, -1.826537400756775E-02,  2.610540618282185E-04,
2453818.500000000, A.D. 2006-Mar-24 00:00:00.0000, -1.437650775954350E+00, -2.082414680031338E-01,  2.050796504317978E-02, -9.164831657849105E-03, -1.824593240363729E-02,  2.590636227784676E-04,
2453819.500000000, A.D. 2006-Mar-25 00:00:00.0000, -1.446746035584384E+00, -2.264759112348572E-01,  2.076602548198705E-02, -9.027324984183434E-03, -1.822521512474398E-02,  2.570959624059596E-04,
2453820.500000000, A.D. 2006-Mar-26 00:00:00.0000, -1.455705011854513E+00, -2.446890256068483E-01,  2.102212973638638E-02, -8.892245501868576E-03, -1.820329410282466E-02,  2.551511454939352E-04,
2453821.500000000, A.D. 2006-Mar-27 00:00:00.0000, -1.464530113217964E+00, -2.628796422974728E-01,  2.127630066258526E-02, -8.759555575048676E-03, -1.818023800390307E-02,  2.532291863119572E-04,
2453822.500000000, A.D. 2006-Mar-28 00:00:00.0000, -1.473223710246854E+00, -2.810466596797245E-01,  2.152856112199125E-02, -8.629217117080385E-03, -1.815611259644390E-02,  2.513300820547720E-04,
2453823.500000000, A.D. 2006-Mar-29 00:00:00.0000, -1.481788135222841E+00, -2.991890403706973E-01,  2.177893395262431E-02, -8.501191650006424E-03, -1.813098073407408E-02,  2.494538029166912E-04,
2453824.500000000, A.D. 2006-Mar-30 00:00:00.0000, -1.490225681732404E+00, -3.173058086319600E-01,  2.202744198091536E-02, -8.375440350581265E-03, -1.810490262188827E-02,  2.476003165889766E-04,
2453825.500000000, A.D. 2006-Mar-31 00:00:00.0000, -1.498538604636332E+00, -3.353960472143966E-01,  2.227410794393887E-02, -8.251924514324055E-03, -1.807793547413047E-02,  2.457695342541543E-04,
2453826.500000000, A.D. 2006-Apr-01 00:00:00.0000, -1.506729119826583E+00, -3.534588945718650E-01,  2.251895446806473E-02, -8.130605032552229E-03, -1.805013336248656E-02,  2.439612930764114E-04,
2453827.500000000, A.D. 2006-Apr-02 00:00:00.0000, -1.514799404080510E+00, -3.714935429001198E-01,  2.276200409979137E-02, -8.011442886918735E-03, -1.802154915277235E-02,  2.421755444143816E-04,
2453828.500000000, A.D. 2006-Apr-03 00:00:00.0000, -1.522751595194013E+00, -3.894992351953628E-01,  2.300327923632561E-02, -7.894398968727104E-03, -1.799223247327503E-02,  2.404121268190009E-04,
2453829.500000000, A.D. 2006-Apr-04 00:00:00.0000, -1.530587791963121E+00, -4.074752630568499E-01,  2.324280212674998E-02, -7.779434442919159E-03, -1.796223078719627E-02,  2.386708896439127E-04,
2453830.500000000, A.D. 2006-Apr-05 00:00:00.0000, -1.538310054394933E+00, -4.254209647914583E-01,  2.348059490866467E-02, -7.666510682506749E-03, -1.793158968203768E-02,  2.369517176797331E-04,
2453831.500000000, A.D. 2006-Apr-06 00:00:00.0000, -1.545920403964895E+00, -4.433357229258854E-01,  2.371667956775194E-02, -7.555589229347986E-03, -1.790035226237014E-02,  2.352544454545500E-04,
2453832.500000000, A.D. 2006-Apr-07 00:00:00.0000, -1.553420823737246E+00, -4.612189625337416E-01,  2.395107801081031E-02, -7.446631808324822E-03, -1.786856023446406E-02,  2.335789950840254E-04,
2453833.500000000, A.D. 2006-Apr-08 00:00:00.0000, -1.560813258735537E+00, -4.790701491883753E-01,  2.418381194187952E-02, -7.339600463507455E-03, -1.783625355570097E-02,  2.319252571364713E-04,
2453834.500000000, A.D. 2006-Apr-09 00:00:00.0000, -1.568099616914019E+00, -4.968887849203112E-01,  2.441490262602063E-02, -7.234458992695637E-03, -1.780346528523401E-02,  2.302923591235397E-04,
2453835.500000000, A.D. 2006-Apr-10 00:00:00.0000, -1.575281769243151E+00, -5.146744074831335E-01,  2.464437102805298E-02, -7.131169844835191E-03, -1.777023311895329E-02,  2.286804886232827E-04,
2453836.500000000, A.D. 2006-Apr-11 00:00:00.0000, -1.582361549723273E+00, -5.324265901337389E-01,  2.487223806427511E-02, -7.029696548638721E-03, -1.773659073306926E-02,  2.270894207288168E-04,
2453837.500000000, A.D. 2006-Apr-12 00:00:00.0000, -1.589340756167146E+00, -5.501449387866332E-01,  2.509852445792854E-02, -6.930003200808590E-03, -1.770256983840367E-02,  2.255189852586533E-04,
2453838.500000000, A.D. 2006-Apr-13 00:00:00.0000, -1.596221150589328E+00, -5.678290908063421E-01,  2.532325065326962E-02, -6.832054140811731E-03, -1.766820151975438E-02,  2.239688226525829E-04,
2453839.500000000, A.D. 2006-Apr-14 00:00:00.0000, -1.603004459737702E+00, -5.854787132575322E-01,  2.554643688335369E-02, -6.735814476805790E-03, -1.763351427116103E-02,  2.224388312085145E-04,
2453840.500000000, A.D. 2006-Apr-15 00:00:00.0000, -1.609692375678473E+00, -6.030935013963898E-01,  2.576810310926867E-02, -6.641249754677499E-03, -1.759853589894050E-02,  2.209286119187727E-04,
2453841.500000000, A.D. 2006-Apr-16 00:00:00.0000, -1.616286556308642E+00, -6.206731773356815E-01,  2.598826902382612E-02, -6.548326091961586E-03, -1.756329239790893E-02,  2.194379938349489E-04,
2453842.500000000, A.D. 2006-Apr-17 00:00:00.0000, -1.622788625916419E+00, -6.382174886001428E-01,  2.620695410334481E-02, -6.457010158912165E-03, -1.752780859889110E-02,  2.179667263710927E-04,
2453843.500000000, A.D. 2006-Apr-18 00:00:00.0000, -1.629200175742919E+00, -6.557262069088918E-01,  2.642417757245190E-02, -6.367269194700574E-03, -1.749210808203921E-02,  2.165145569474721E-04,
2453844.500000000, A.D. 2006-Apr-19 00:00:00.0000, -1.635522764554735E+00, -6.731991269538639E-01,  2.663995840235925E-02, -6.279071014053888E-03, -1.745621323408013E-02,  2.150812315115671E-04,
2453845.500000000, A.D. 2006-Apr-20 00:00:00.0000, -1.641757919396044E+00, -6.906360650947632E-01,  2.685431531669714E-02, -6.192384315866033E-03, -1.742014505954259E-02,  2.136665073547984E-04,
2453846.500000000, A.D. 2006-Apr-21 00:00:00.0000, -1.647907135696335E+00, -7.080368583421723E-01,  2.706726676580692E-02, -6.107177326352871E-03, -1.738392382478009E-02,  2.122700884144112E-04,
2453847.500000000, A.D. 2006-Apr-22 00:00:00.0000, -1.653971878226283E+00, -7.254013634798507E-01,  2.727883093963746E-02, -6.023420295023565E-03, -1.734756882011073E-02,  2.108917410705429E-04,
2453848.500000000, A.D. 2006-Apr-23 00:00:00.0000, -1.659953581715714E+00, -7.427294561774740E-01,  2.748902579775206E-02, -5.941083038646341E-03, -1.731109852040758E-02,  2.095312375250602E-04,
2453849.500000000, A.D. 2006-Apr-24 00:00:00.0000, -1.665853651246078E+00, -7.600210297029005E-01,  2.769786904379016E-02, -5.860136382777040E-03, -1.727452976467518E-02,  2.081883010110366E-04,
2453850.500000000, A.D. 2006-Apr-25 00:00:00.0000, -1.671673462947769E+00, -7.772759937202620E-01,  2.790537812803822E-02, -5.780551624992506E-03, -1.723787863240454E-02,  2.068626896467026E-04,
2453851.500000000, A.D. 2006-Apr-26 00:00:00.0000, -1.677414364579666E+00, -7.944942741127555E-01,  2.811157022761074E-02, -5.702300689387928E-03, -1.720116101402719E-02,  2.055541258610441E-04,
2453852.500000000, A.D. 2006-Apr-27 00:00:00.0000, -1.683077676087950E+00, -8.116758115496796E-01,  2.831646230123254E-02, -5.625356046247642E-03, -1.716439118712225E-02,  2.042624012540241E-04,
2453853.500000000, A.D. 2006-Apr-28 00:00:00.0000, -1.688664690125537E+00, -8.288205610581565E-01,  2.852007103373942E-02, -5.549690674029900E-03, -1.712758317555963E-02,  2.029872439411341E-04,
2453854.500000000, A.D. 2006-Apr-29 00:00:00.0000, -1.694176672688782E+00, -8.459284911492704E-01,  2.872241284533857E-02, -5.475278224771179E-03, -1.709075016018136E-02,  2.017283563755588E-04,
2453855.500000000, A.D. 2006-Apr-30 00:00:00.0000, -1.699614863657675E+00, -8.629995830905227E-01,  2.892350390675154E-02, -5.402092838227381E-03, -1.705390445644474E-02,  2.004855324248106E-04,
2453856.500000000, A.D. 2006-May-01 00:00:00.0000, -1.704980477338055E+00, -8.800338301835182E-01,  2.912336015897982E-02, -5.330109221086704E-03, -1.701705780763828E-02,  1.992585279633516E-04,
2453857.500000000, A.D. 2006-May-02 00:00:00.0000, -1.710274703016209E+00, -8.970312371476900E-01,  2.932199729961120E-02, -5.259302625823718E-03, -1.698022131831073E-02,  1.980471003543172E-04,
2453858.500000000, A.D. 2006-May-03 00:00:00.0000, -1.715498705480172E+00, -9.139918194918883E-01,  2.951943079499926E-02, -5.189648774996719E-03, -1.694340546483373E-02,  1.968510446927463E-04,
2453859.500000000, A.D. 2006-May-04 00:00:00.0000, -1.720653625551803E+00, -9.309156029240985E-01,  2.971567588768105E-02, -5.121124082961449E-03, -1.690662020844167E-02,  1.956700871827006E-04,
2453860.500000000, A.D. 2006-May-05 00:00:00.0000, -1.725740580693198E+00, -9.478026228153656E-01,  2.991074755037525E-02, -5.053705358903171E-03, -1.686987489725586E-02,  1.945039662676584E-04,
2453861.500000000, A.D. 2006-May-06 00:00:00.0000, -1.730760665419418E+00, -9.646529236268656E-01,  3.010466050592878E-02, -4.987369904059374E-03, -1.683317838057075E-02,  1.933524714038427E-04,
2453862.500000000, A.D. 2006-May-07 00:00:00.0000, -1.735714951845343E+00, -9.814665584036040E-01,  3.029742927688528E-02, -4.922095607500992E-03, -1.679653899109537E-02,  1.922153927288212E-04,
2453863.500000000, A.D. 2006-May-08 00:00:00.0000, -1.740604490181217E+00, -9.982435882925276E-01,  3.048906815992871E-02, -4.857860783588828E-03, -1.675996460507199E-02,  1.910924948282213E-04,
2453864.500000000, A.D. 2006-May-09 00:00:00.0000, -1.745430309208512E+00, -1.014984082082620E+00,  3.067959122355800E-02, -4.794644252795197E-03, -1.672346264064190E-02,  1.899835546440026E-04,
2453865.500000000, A.D. 2006-May-10 00:00:00.0000, -1.750193416807100E+00, -1.031688115728338E+00,  3.086901228514890E-02, -4.732425389818861E-03, -1.668704001822740E-02,  1.888882922681397E-04,
2453866.500000000, A.D. 2006-May-11 00:00:00.0000, -1.754894800387706E+00, -1.048355771961694E+00,  3.105734494194275E-02, -4.671183876019220E-03, -1.665070338317291E-02,  1.878065495949895E-04,
2453867.500000000, A.D. 2006-May-12 00:00:00.0000, -1.759535427309157E+00, -1.064987139929709E+00,  3.124460260654034E-02, -4.610899926483815E-03, -1.661445892531606E-02,  1.867381132468154E-04,
2453868.500000000, A.D. 2006-May-13 00:00:00.0000, -1.764116245371094E+00, -1.081582314779265E+00,  3.143079847892830E-02, -4.551554204021478E-03, -1.657831246279600E-02,  1.856827721385256E-04,
2453869.500000000, A.D. 2006-May-14 00:00:00.0000, -1.768638183256113E+00, -1.098141397295377E+00,  3.161594554953714E-02, -4.493127808970235E-03, -1.654226946076450E-02,  1.846403182609664E-04,
2453870.500000000, A.D. 2006-May-15 00:00:00.0000, -1.773102150962751E+00, -1.114664493556855E+00,  3.180005660233178E-02, -4.435602270090597E-03, -1.650633504837541E-02,  1.836105467124023E-04,
2453871.500000000, A.D. 2006-May-16 00:00:00.0000, -1.777509040229401E+00, -1.131151714608541E+00,  3.198314421793689E-02, -4.378959535569721E-03, -1.647051403495609E-02,  1.825932557303840E-04,
2453872.500000000, A.D. 2006-May-17 00:00:00.0000, -1.781859724949315E+00, -1.147603176149348E+00,  3.216522077679099E-02, -4.323181964158868E-03, -1.643481092541838E-02,  1.815882467235439E-04,
2453873.500000000, A.D. 2006-May-18 00:00:00.0000, -1.786155061576794E+00, -1.164018998235321E+00,  3.234629846233469E-02, -4.268252316457511E-03, -1.639922993497064E-02,  1.805953243016681E-04,
2453874.500000000, A.D. 2006-May-19 00:00:00.0000, -1.790395889524750E+00, -1.180399304997094E+00,  3.252638926422429E-02, -4.214153746347002E-03, -1.636377500319129E-02,  1.796142963015399E-04,
2453875.500000000, A.D. 2006-May-20 00:00:00.0000, -1.794583031553775E+00, -1.196744224371174E+00,  3.270550498156907E-02, -4.160869792561293E-03, -1.632844980752197E-02,  1.786449738047773E-04,
2453876.500000000, A.D. 2006-May-21 00:00:00.0000, -1.798717294152816E+00, -1.213053887844322E+00,  3.288365722618084E-02, -4.108384370373332E-03, -1.629325777622526E-02,  1.776871711441358E-04,
2453877.500000000, A.D. 2006-May-22 00:00:00.0000, -1.802799467911607E+00, -1.229328430210775E+00,  3.306085742582237E-02, -4.056681763365782E-03, -1.625820210084095E-02,  1.767407058947106E-04,
2453878.500000000, A.D. 2006-May-23 00:00:00.0000, -1.806830327884889E+00, -1.245567989341578E+00,  3.323711682743863E-02, -4.005746615254508E-03, -1.622328574815480E-02,  1.758053988480484E-04,
2453879.500000000, A.D. 2006-May-24 00:00:00.0000, -1.810810633948466E+00, -1.261772705965687E+00,  3.341244650035464E-02, -3.955563921738835E-03, -1.618851147167762E-02,  1.748810739689391E-04,
2453880.500000000, A.D. 2006-May-25 00:00:00.0000, -1.814741131147122E+00, -1.277942723462256E+00,  3.358685733941977E-02, -3.906119022366135E-03, -1.615388182262066E-02,  1.739675583368777E-04,
2453881.500000000, A.D. 2006-May-26 00:00:00.0000, -1.818622550034410E+00, -1.294078187663681E+00,  3.376036006809067E-02, -3.857397592414580E-03, -1.611939916034831E-02,  1.730646820760077E-04,
2453882.500000000, A.D. 2006-May-27 00:00:00.0000, -1.822455607004345E+00, -1.310179246668815E+00,  3.393296524143748E-02, -3.809385634814475E-03, -1.608506566229290E-02,  1.721722782785769E-04,
2453883.500000000, A.D. 2006-May-28 00:00:00.0000, -1.826241004615038E+00, -1.326246050665785E+00,  3.410468324907560E-02, -3.762069472140622E-03, -1.605088333332646E-02,  1.712901829270569E-04,
2453884.500000000, A.D. 2006-May-29 00:00:00.0000, -1.829979431904382E+00, -1.342278751763958E+00,  3.427552431801702E-02, -3.715435738713469E-03, -1.601685401459778E-02,  1.704182348195839E-04,
2453885.500000000, A.D. 2006-May-30 00:00:00.0000, -1.833671564697909E+00, -1.358277503834470E+00,  3.444549851545443E-02, -3.669471372845762E-03, -1.598297939185753E-02,  1.695562755019044E-04,
2453886.500000000, A.D. 2006-May-31 00:00:00.0000, -1.837318065908974E+00, -1.374242462358830E+00,  3.461461575147629E-02, -3.624163609264677E-03, -1.594926100330414E-02,  1.687041492076396E-04,
2453887.500000000, A.D. 2006-Jun-01 00:00:00.0000, -1.840919585831455E+00, -1.390173784285142E+00,  3.478288578173053E-02, -3.579499971729449E-03, -1.591570024699010E-02,  1.678617028070720E-04,
2453888.500000000, A.D. 2006-Jun-02 00:00:00.0000, -1.844476762426219E+00, -1.406071627892437E+00,  3.495031820970955E-02, -3.535468267964267E-03, -1.588229838960325E-02,  1.670287850976638E-04,
2453889.500000000, A.D. 2006-Jun-03 00:00:00.0000, -1.847990221598522E+00, -1.421936152660026E+00,  3.511692248964503E-02, -3.492056576458620E-03, -1.584905656776919E-02,  1.662052487723988E-04,
