Target	 Date	 X (au)	 Y (au)	 Z (au)	 Xp (au/day)	 Yp (au/day)	 Zp (au/day)	 Observer distance (au)
Jupiter	   2007-06-15T00:00:00.00	-1.3291375275	-5.1473299707	0.0511107302	0.0072194087	-0.0015323555	-0.0001551905	5.3164108853
Jupiter	   2007-06-16T00:00:00.00	-1.3219168102	-5.1488572513	0.0509554894	0.0072220235	-0.0015222048	-0.0001552912	5.3160879892
Jupiter	   2007-06-17T00:00:00.00	-1.3146934851	-5.1503743787	0.050800148	0.0072246244	-0.0015120492	-0.0001553915	5.315764842
Jupiter	   2007-06-18T00:00:00.00	-1.307467566	-5.1518813481	0.0506447064	0.0072272116	-0.0015018888	-0.0001554916	5.3154414443
Jupiter	   2007-06-19T00:00:00.00	-1.3002390666	-5.1533781546	0.0504891649	0.0072297849	-0.0014917235	-0.0001555914	5.3151177965
Jupiter	   2007-06-20T00:00:00.00	-1.2930080009	-5.1548647934	0.0503335237	0.0072323443	-0.0014815533	-0.0001556909	5.3147938993
Jupiter	   2007-06-21T00:00:00.00	-1.2857743826	-5.1563412597	0.0501777832	0.0072348899	-0.0014713784	-0.0001557901	5.3144697534
Jupiter	   2007-06-22T00:00:00.00	-1.2785382257	-5.1578075486	0.0500219437	0.0072374216	-0.0014611987	-0.000155889	5.3141453592
Jupiter	   2007-06-23T00:00:00.00	-1.271299544	-5.1592636554	0.0498660054	0.0072399394	-0.0014510142	-0.0001559876	5.3138207173
Jupiter	   2007-06-24T00:00:00.00	-1.2640583515	-5.1607095754	0.0497099686	0.0072424434	-0.0014408249	-0.0001560859	5.3134958284
Jupiter	   2007-06-25T00:00:00.00	-1.2568146619	-5.1621453037	0.0495538336	0.0072449334	-0.0014306309	-0.0001561839	5.313170693
Jupiter	   2007-06-26T00:00:00.00	-1.2495684892	-5.1635708356	0.0493976008	0.0072474096	-0.0014204322	-0.0001562817	5.3128453117
Jupiter	   2007-06-27T00:00:00.00	-1.2423198474	-5.1649861665	0.0492412704	0.0072498718	-0.0014102288	-0.0001563791	5.3125196852
Jupiter	   2007-06-28T00:00:00.00	-1.2350687502	-5.1663912916	0.0490848426	0.0072523201	-0.0014000207	-0.0001564763	5.312193814
Jupiter	   2007-06-29T00:00:00.00	-1.2278152118	-5.1677862063	0.0489283179	0.0072547544	-0.001389808	-0.0001565731	5.3118676988
Jupiter	   2007-06-30T00:00:00.00	-1.220559246	-5.169170906	0.0487716965	0.0072571748	-0.0013795906	-0.0001566697	5.31154134
Jupiter	   2007-07-01T00:00:00.00	-1.2133008668	-5.1705453859	0.0486149787	0.0072595813	-0.0013693685	-0.0001567659	5.3112147384
Jupiter	   2007-07-02T00:00:00.00	-1.2060400881	-5.1719096415	0.0484581647	0.0072619737	-0.0013591419	-0.0001568619	5.3108878945
Jupiter	   2007-07-03T00:00:00.00	-1.1987769239	-5.1732636683	0.048301255	0.0072643522	-0.0013489107	-0.0001569576	5.310560809
Jupiter	   2007-07-04T00:00:00.00	-1.1915113883	-5.1746074615	0.0481442497	0.0072667167	-0.001338675	-0.0001570529	5.3102334824
Jupiter	   2007-07-05T00:00:00.00	-1.1842434952	-5.1759410167	0.0479871492	0.0072690672	-0.0013284346	-0.000157148	5.3099059154
Jupiter	   2007-07-06T00:00:00.00	-1.1769732585	-5.1772643293	0.0478299538	0.0072714037	-0.0013181898	-0.0001572428	5.3095781085
Jupiter	   2007-07-07T00:00:00.00	-1.1697006924	-5.1785773948	0.0476726637	0.0072737262	-0.0013079404	-0.0001573373	5.3092500625
Jupiter	   2007-07-08T00:00:00.00	-1.1624258109	-5.1798802087	0.0475152793	0.0072760346	-0.0012976866	-0.0001574315	5.3089217779
Jupiter	   2007-07-09T00:00:00.00	-1.1551486279	-5.1811727665	0.0473578009	0.007278329	-0.0012874283	-0.0001575253	5.3085932553
Jupiter	   2007-07-10T00:00:00.00	-1.1478691576	-5.1824550638	0.0472002287	0.0072806093	-0.0012771655	-0.0001576189	5.3082644954
Jupiter	   2007-07-11T00:00:00.00	-1.140587414	-5.1837270961	0.0470425631	0.0072828756	-0.0012668984	-0.0001577122	5.3079354987
Jupiter	   2007-07-12T00:00:00.00	-1.1333034112	-5.184988859	0.0468848044	0.0072851278	-0.0012566268	-0.0001578052	5.307606266
Jupiter	   2007-07-13T00:00:00.00	-1.1260171632	-5.1862403481	0.0467269528	0.0072873659	-0.0012463508	-0.0001578979	5.3072767978
Jupiter	   2007-07-14T00:00:00.00	-1.1187286841	-5.1874815591	0.0465690086	0.0072895899	-0.0012360704	-0.0001579903	5.3069470948
Jupiter	   2007-07-15T00:00:00.00	-1.1114379881	-5.1887124875	0.0464109722	0.0072917998	-0.0012257857	-0.0001580824	5.3066171576
Jupiter	   2007-07-16T00:00:00.00	-1.1041450892	-5.189933129	0.0462528439	0.0072939956	-0.0012154967	-0.0001581742	5.3062869869
Jupiter	   2007-07-17T00:00:00.00	-1.0968500016	-5.1911434794	0.0460946239	0.0072961773	-0.0012052033	-0.0001582657	5.3059565833
Jupiter	   2007-07-18T00:00:00.00	-1.0895527393	-5.1923435343	0.0459363126	0.0072983449	-0.0011949057	-0.0001583569	5.3056259475
Jupiter	   2007-07-19T00:00:00.00	-1.0822533166	-5.1935332894	0.0457779102	0.0073004983	-0.0011846038	-0.0001584478	5.30529508
Jupiter	   2007-07-20T00:00:00.00	-1.0749517475	-5.1947127405	0.045619417	0.0073026376	-0.0011742977	-0.0001585384	5.3049639816
Jupiter	   2007-07-21T00:00:00.00	-1.0676480462	-5.1958818833	0.0454608334	0.0073047627	-0.0011639873	-0.0001586287	5.304632653
Jupiter	   2007-07-22T00:00:00.00	-1.0603422268	-5.1970407137	0.0453021597	0.0073068736	-0.0011536728	-0.0001587187	5.3043010947
Jupiter	   2007-07-23T00:00:00.00	-1.0530343036	-5.1981892274	0.045143396	0.0073089704	-0.001143354	-0.0001588084	5.3039693075
Jupiter	   2007-07-24T00:00:00.00	-1.0457242907	-5.1993274203	0.0449845429	0.007311053	-0.0011330311	-0.0001588979	5.303637292
Jupiter	   2007-07-25T00:00:00.00	-1.0384122023	-5.2004552883	0.0448256004	0.0073131214	-0.0011227041	-0.000158987	5.3033050489
Jupiter	   2007-07-26T00:00:00.00	-1.0310980526	-5.2015728272	0.0446665691	0.0073151757	-0.001112373	-0.0001590758	5.3029725789
Jupiter	   2007-07-27T00:00:00.00	-1.0237818557	-5.2026800329	0.044507449	0.0073172157	-0.0011020377	-0.0001591643	5.3026398827
Jupiter	   2007-07-28T00:00:00.00	-1.0164636258	-5.2037769013	0.0443482406	0.0073192416	-0.0010916985	-0.0001592525	5.3023069609
Jupiter	   2007-07-29T00:00:00.00	-1.0091433772	-5.2048634284	0.0441889441	0.0073212532	-0.0010813551	-0.0001593404	5.3019738143
Jupiter	   2007-07-30T00:00:00.00	-1.0018211241	-5.2059396102	0.0440295598	0.0073232507	-0.0010710077	-0.000159428	5.3016404435
Jupiter	   2007-07-31T00:00:00.00	-0.9944968805	-5.2070054426	0.0438700881	0.007325234	-0.0010606564	-0.0001595154	5.3013068492
Jupiter	   2007-08-01T00:00:00.00	-0.9871706609	-5.2080609216	0.0437105292	0.007327203	-0.001050301	-0.0001596024	5.3009730321
Jupiter	   2007-08-02T00:00:00.00	-0.9798424793	-5.2091060432	0.0435508834	0.0073291579	-0.0010399416	-0.0001596891	5.3006389929
Jupiter	   2007-08-03T00:00:00.00	-0.9725123499	-5.2101408035	0.043391151	0.0073310985	-0.0010295783	-0.0001597756	5.3003047323
Jupiter	   2007-08-04T00:00:00.00	-0.965180287	-5.2111651985	0.0432313323	0.0073330249	-0.001019211	-0.0001598617	5.2999702509
Jupiter	   2007-08-05T00:00:00.00	-0.9578463048	-5.2121792242	0.0430714276	0.0073349371	-0.0010088398	-0.0001599476	5.2996355494
Jupiter	   2007-08-06T00:00:00.00	-0.9505104174	-5.2131828767	0.0429114373	0.0073368351	-0.0009984646	-0.0001600331	5.2993006285
Jupiter	   2007-08-07T00:00:00.00	-0.9431726392	-5.2141761522	0.0427513615	0.0073387189	-0.0009880856	-0.0001601184	5.2989654889
Jupiter	   2007-08-08T00:00:00.00	-0.9358329844	-5.2151590466	0.0425912006	0.0073405884	-0.0009777026	-0.0001602033	5.2986301311
Jupiter	   2007-08-09T00:00:00.00	-0.9284914671	-5.216131556	0.042430955	0.0073424437	-0.0009673157	-0.000160288	5.2982945558
Jupiter	   2007-08-10T00:00:00.00	-0.9211481017	-5.2170936767	0.0422706248	0.0073442847	-0.0009569249	-0.0001603723	5.2979587637
Jupiter	   2007-08-11T00:00:00.00	-0.9138029024	-5.2180454046	0.0421102104	0.0073461115	-0.0009465303	-0.0001604564	5.2976227554
Jupiter	   2007-08-12T00:00:00.00	-0.9064558835	-5.218986736	0.0419497121	0.007347924	-0.0009361318	-0.0001605401	5.2972865316
Jupiter	   2007-08-13T00:00:00.00	-0.8991070592	-5.2199176669	0.0417891303	0.0073497221	-0.0009257295	-0.0001606236	5.2969500927
Jupiter	   2007-08-14T00:00:00.00	-0.891756444	-5.2208381936	0.0416284651	0.007351506	-0.0009153233	-0.0001607067	5.2966134396
Jupiter	   2007-08-15T00:00:00.00	-0.8844040521	-5.2217483123	0.041467717	0.0073532755	-0.0009049133	-0.0001607895	5.2962765728
Jupiter	   2007-08-16T00:00:00.00	-0.8770498978	-5.222648019	0.0413068862	0.0073550307	-0.0008944996	-0.000160872	5.2959394929
Jupiter	   2007-08-17T00:00:00.00	-0.8696939955	-5.2235373101	0.0411459731	0.0073567715	-0.000884082	-0.0001609542	5.2956022006
Jupiter	   2007-08-18T00:00:00.00	-0.8623363596	-5.2244161818	0.0409849779	0.007358498	-0.0008736607	-0.0001610361	5.2952646965
Jupiter	   2007-08-19T00:00:00.00	-0.8549770043	-5.2252846304	0.0408239009	0.0073602101	-0.0008632357	-0.0001611177	5.2949269813
Jupiter	   2007-08-20T00:00:00.00	-0.8476159442	-5.226142652	0.0406627425	0.0073619078	-0.000852807	-0.000161199	5.2945890555
Jupiter	   2007-08-21T00:00:00.00	-0.8402531936	-5.2269902432	0.040501503	0.0073635911	-0.0008423746	-0.00016128	5.2942509199
Jupiter	   2007-08-22T00:00:00.00	-0.8328887669	-5.2278274001	0.0403401826	0.0073652599	-0.0008319386	-0.0001613607	5.2939125751
Jupiter	   2007-08-23T00:00:00.00	-0.8255226785	-5.2286541191	0.0401787818	0.0073669144	-0.0008214988	-0.000161441	5.2935740218
Jupiter	   2007-08-24T00:00:00.00	-0.8181549429	-5.2294703965	0.0400173007	0.0073685545	-0.0008110555	-0.000161521	5.2932352605
Jupiter	   2007-08-25T00:00:00.00	-0.8107855744	-5.2302762289	0.0398557398	0.0073701801	-0.0008006086	-0.0001616008	5.292896292
Jupiter	   2007-08-26T00:00:00.00	-0.8034145875	-5.2310716125	0.0396940993	0.0073717912	-0.0007901581	-0.0001616802	5.2925571169
Jupiter	   2007-08-27T00:00:00.00	-0.7960419967	-5.2318565438	0.0395323795	0.007373388	-0.000779704	-0.0001617593	5.2922177359
Jupiter	   2007-08-28T00:00:00.00	-0.7886678164	-5.2326310193	0.0393705807	0.0073749702	-0.0007692464	-0.0001618381	5.2918781497
Jupiter	   2007-08-29T00:00:00.00	-0.7812920611	-5.2333950354	0.0392087033	0.007376538	-0.0007587853	-0.0001619166	5.2915383589
Jupiter	   2007-08-30T00:00:00.00	-0.7739147453	-5.2341485886	0.0390467476	0.0073780913	-0.0007483206	-0.0001619948	5.2911983642
Jupiter	   2007-08-31T00:00:00.00	-0.7665358833	-5.2348916755	0.0388847139	0.0073796301	-0.0007378525	-0.0001620727	5.2908581663
Jupiter	   2007-09-01T00:00:00.00	-0.7591554898	-5.2356242925	0.0387226024	0.0073811545	-0.000727381	-0.0001621502	5.2905177658
Jupiter	   2007-09-02T00:00:00.00	-0.7517735792	-5.2363464363	0.0385604135	0.0073826643	-0.000716906	-0.0001622275	5.2901771634
Jupiter	   2007-09-03T00:00:00.00	-0.744390166	-5.2370581033	0.0383981476	0.0073841596	-0.0007064276	-0.0001623044	5.2898363599
Jupiter	   2007-09-04T00:00:00.00	-0.7370052648	-5.2377592902	0.0382358049	0.0073856405	-0.0006959457	-0.000162381	5.2894953558
Jupiter	   2007-09-05T00:00:00.00	-0.7296188899	-5.2384499937	0.0380733857	0.0073871068	-0.0006854606	-0.0001624573	5.289154152
Jupiter	   2007-09-06T00:00:00.00	-0.7222310561	-5.2391302102	0.0379108903	0.0073885585	-0.000674972	-0.0001625333	5.288812749
Jupiter	   2007-09-07T00:00:00.00	-0.7148417777	-5.2397999366	0.0377483191	0.0073899958	-0.0006644801	-0.000162609	5.2884711475
Jupiter	   2007-09-08T00:00:00.00	-0.7074510693	-5.2404591694	0.0375856724	0.0073914185	-0.0006539849	-0.0001626844	5.2881293483
Jupiter	   2007-09-09T00:00:00.00	-0.7000589455	-5.2411079053	0.0374229505	0.0073928266	-0.0006434864	-0.0001627594	5.287787352
Jupiter	   2007-09-10T00:00:00.00	-0.6926654209	-5.2417461411	0.0372601536	0.0073942203	-0.0006329847	-0.0001628342	5.2874451593
Jupiter	   2007-09-11T00:00:00.00	-0.6852705099	-5.2423738735	0.0370972822	0.0073955993	-0.0006224796	-0.0001629086	5.2871027709
Jupiter	   2007-09-12T00:00:00.00	-0.6778742271	-5.2429910993	0.0369343365	0.0073969638	-0.0006119713	-0.0001629828	5.2867601875
Jupiter	   2007-09-13T00:00:00.00	-0.6704765872	-5.2435978151	0.0367713168	0.0073983137	-0.0006014598	-0.0001630566	5.2864174098
Jupiter	   2007-09-14T00:00:00.00	-0.6630776047	-5.2441940179	0.0366082234	0.007399649	-0.0005909451	-0.0001631301	5.2860744385
Jupiter	   2007-09-15T00:00:00.00	-0.6556772941	-5.2447797044	0.0364450567	0.0074009697	-0.0005804273	-0.0001632033	5.2857312742
Jupiter	   2007-09-16T00:00:00.00	-0.6482756701	-5.2453548714	0.036281817	0.0074022759	-0.0005699062	-0.0001632761	5.2853879178
Jupiter	   2007-09-17T00:00:00.00	-0.6408727473	-5.2459195157	0.0361185046	0.0074035674	-0.000559382	-0.0001633487	5.2850443697
Jupiter	   2007-09-18T00:00:00.00	-0.6334685402	-5.2464736344	0.0359551198	0.0074048443	-0.0005488547	-0.0001634209	5.2847006309
Jupiter	   2007-09-19T00:00:00.00	-0.6260630635	-5.2470172241	0.0357916629	0.0074061066	-0.0005383243	-0.0001634929	5.2843567019
Jupiter	   2007-09-20T00:00:00.00	-0.6186563319	-5.2475502819	0.0356281342	0.0074073543	-0.0005277908	-0.0001635645	5.2840125834
Jupiter	   2007-09-21T00:00:00.00	-0.6112483598	-5.2480728046	0.035464534	0.0074085874	-0.0005172542	-0.0001636358	5.2836682762
Jupiter	   2007-09-22T00:00:00.00	-0.603839162	-5.2485847893	0.0353008627	0.0074098058	-0.0005067146	-0.0001637068	5.283323781
Jupiter	   2007-09-23T00:00:00.00	-0.5964287531	-5.2490862328	0.0351371206	0.0074110095	-0.0004961719	-0.0001637774	5.2829790984
Jupiter	   2007-09-24T00:00:00.00	-0.5890171478	-5.2495771321	0.034973308	0.0074121987	-0.0004856263	-0.0001638478	5.2826342291
Jupiter	   2007-09-25T00:00:00.00	-0.5816043607	-5.2500574843	0.0348094251	0.0074133731	-0.0004750776	-0.0001639178	5.2822891739
Jupiter	   2007-09-26T00:00:00.00	-0.5741904064	-5.2505272863	0.0346454724	0.0074145329	-0.000464526	-0.0001639876	5.2819439334
Jupiter	   2007-09-27T00:00:00.00	-0.5667752997	-5.2509865352	0.0344814501	0.0074156781	-0.0004539714	-0.000164057	5.2815985084
Jupiter	   2007-09-28T00:00:00.00	-0.5593590552	-5.2514352281	0.0343173586	0.0074168085	-0.0004434139	-0.0001641261	5.2812528995
Jupiter	   2007-09-29T00:00:00.00	-0.5519416876	-5.251873362	0.0341531981	0.0074179243	-0.0004328534	-0.0001641948	5.2809071075
Jupiter	   2007-09-30T00:00:00.00	-0.5445232116	-5.252300934	0.033988969	0.0074190253	-0.0004222901	-0.0001642633	5.280561133
Jupiter	   2007-10-01T00:00:00.00	-0.5371036418	-5.2527179412	0.0338246716	0.0074201117	-0.0004117239	-0.0001643315	5.2802149768
Jupiter	   2007-10-02T00:00:00.00	-0.529682993	-5.2531243808	0.0336603062	0.0074211834	-0.0004011548	-0.0001643993	5.2798686395
Jupiter	   2007-10-03T00:00:00.00	-0.5222612799	-5.25352025	0.0334958731	0.0074222403	-0.0003905829	-0.0001644668	5.2795221218
Jupiter	   2007-10-04T00:00:00.00	-0.5148385173	-5.2539055458	0.0333313727	0.0074232826	-0.0003800082	-0.000164534	5.2791754246
Jupiter	   2007-10-05T00:00:00.00	-0.5074147197	-5.2542802655	0.0331668052	0.0074243101	-0.0003694307	-0.0001646009	5.2788285484
Jupiter	   2007-10-06T00:00:00.00	-0.4999899021	-5.2546444063	0.0330021711	0.0074253228	-0.0003588504	-0.0001646674	5.2784814939
Jupiter	   2007-10-07T00:00:00.00	-0.492564079	-5.2549979653	0.0328374705	0.0074263208	-0.0003482673	-0.0001647337	5.278134262
Jupiter	   2007-10-08T00:00:00.00	-0.4851372653	-5.25534094	0.0326727038	0.0074273041	-0.0003376815	-0.0001647996	5.2777868532
Jupiter	   2007-10-09T00:00:00.00	-0.4777094757	-5.2556733275	0.0325078714	0.0074282726	-0.000327093	-0.0001648652	5.2774392683
Jupiter	   2007-10-10T00:00:00.00	-0.470280725	-5.2559951252	0.0323429735	0.0074292264	-0.0003165018	-0.0001649305	5.277091508
Jupiter	   2007-10-11T00:00:00.00	-0.4628510279	-5.2563063302	0.0321780105	0.0074301653	-0.0003059079	-0.0001649955	5.276743573
Jupiter	   2007-10-12T00:00:00.00	-0.4554203992	-5.2566069401	0.0320129827	0.0074310895	-0.0002953113	-0.0001650601	5.2763954641
Jupiter	   2007-10-13T00:00:00.00	-0.4479888538	-5.2568969521	0.0318478904	0.007431999	-0.0002847121	-0.0001651245	5.2760471819
Jupiter	   2007-10-14T00:00:00.00	-0.4405564063	-5.2571763635	0.0316827339	0.0074328936	-0.0002741103	-0.0001651885	5.2756987272
Jupiter	   2007-10-15T00:00:00.00	-0.4331230715	-5.2574451719	0.0315175135	0.0074337734	-0.0002635059	-0.0001652522	5.2753501006
Jupiter	   2007-10-16T00:00:00.00	-0.4256888644	-5.2577033745	0.0313522296	0.0074346384	-0.0002528989	-0.0001653156	5.2750013029
Jupiter	   2007-10-17T00:00:00.00	-0.4182537997	-5.2579509689	0.0311868825	0.0074354886	-0.0002422894	-0.0001653786	5.2746523349
Jupiter	   2007-10-18T00:00:00.00	-0.4108178921	-5.2581879524	0.0310214725	0.007436324	-0.0002316773	-0.0001654414	5.2743031971
Jupiter	   2007-10-19T00:00:00.00	-0.4033811566	-5.2584143227	0.0308559999	0.0074371446	-0.0002210627	-0.0001655038	5.2739538905
Jupiter	   2007-10-20T00:00:00.00	-0.3959436079	-5.2586300771	0.030690465	0.0074379503	-0.0002104457	-0.0001655659	5.2736044156
Jupiter	   2007-10-21T00:00:00.00	-0.3885052608	-5.2588352132	0.0305248682	0.0074387413	-0.0001998261	-0.0001656277	5.2732547733
Jupiter	   2007-10-22T00:00:00.00	-0.3810661303	-5.2590297285	0.0303592098	0.0074395173	-0.0001892041	-0.0001656892	5.2729049643
Jupiter	   2007-10-23T00:00:00.00	-0.3736262311	-5.2592136206	0.03019349	0.0074402786	-0.0001785797	-0.0001657503	5.2725549892
Jupiter	   2007-10-24T00:00:00.00	-0.366185578	-5.2593868871	0.0300277093	0.007441025	-0.0001679529	-0.0001658112	5.272204849
Jupiter	   2007-10-25T00:00:00.00	-0.358744186	-5.2595495256	0.0298618678	0.0074417566	-0.0001573237	-0.0001658717	5.2718545441
Jupiter	   2007-10-26T00:00:00.00	-0.3513020697	-5.2597015337	0.029695966	0.0074424734	-0.0001466921	-0.0001659319	5.2715040755
Jupiter	   2007-10-27T00:00:00.00	-0.3438592442	-5.2598429091	0.0295300041	0.0074431753	-0.0001360582	-0.0001659918	5.2711534439
Jupiter	   2007-10-28T00:00:00.00	-0.3364157241	-5.2599736493	0.0293639825	0.0074438624	-0.000125422	-0.0001660514	5.27080265
Jupiter	   2007-10-29T00:00:00.00	-0.3289715244	-5.2600937522	0.0291979015	0.0074445346	-0.0001147834	-0.0001661106	5.2704516944
Jupiter	   2007-10-30T00:00:00.00	-0.3215266598	-5.2602032153	0.0290317614	0.007445192	-0.0001041425	-0.0001661696	5.2701005781
Jupiter	   2007-10-31T00:00:00.00	-0.3140811453	-5.2603020364	0.0288655625	0.0074458346	-9.34993331E-05	-0.0001662282	5.2697493015
Jupiter	   2007-11-01T00:00:00.00	-0.3066349956	-5.2603902132	0.0286993051	0.0074464623	-8.28538818E-05	-0.0001662865	5.2693978656
Jupiter	   2007-11-02T00:00:00.00	-0.2991882256	-5.2604677435	0.0285329895	0.0074470752	-7.22061593E-05	-0.0001663445	5.269046271
Jupiter	   2007-11-03T00:00:00.00	-0.2917408501	-5.2605346248	0.0283666161	0.0074476732	-6.15561756E-05	-0.0001664022	5.2686945183
Jupiter	   2007-11-04T00:00:00.00	-0.2842928841	-5.2605908551	0.0282001852	0.0074482564	-5.09039414E-05	-0.0001664596	5.2683426083
Jupiter	   2007-11-05T00:00:00.00	-0.2768443423	-5.2606364319	0.0280336971	0.0074488247	-4.02494674E-05	-0.0001665166	5.2679905417
Jupiter	   2007-11-06T00:00:00.00	-0.2693952396	-5.2606713532	0.0278671521	0.0074493782	-2.95927656E-05	-0.0001665733	5.267638319
Jupiter	   2007-11-07T00:00:00.00	-0.2619455909	-5.2606956167	0.0277005505	0.0074499167	-1.89338489E-05	-0.0001666297	5.2672859411
Jupiter	   2007-11-08T00:00:00.00	-0.2544954112	-5.2607092202	0.0275338927	0.0074504403	-8.2727313E-06	-0.0001666858	5.2669334085
Jupiter	   2007-11-09T00:00:00.00	-0.2470447153	-5.2607121615	0.027367179	0.007450949	2.3905716E-06	-0.0001667416	5.2665807218
Jupiter	   2007-11-10T00:00:00.00	-0.2395935181	-5.2607044383	0.0272004097	0.0074514428	0.000013056	-0.000166797	5.2662278819
Jupiter	   2007-11-11T00:00:00.00	-0.2321418346	-5.2606860487	0.0270335851	0.0074519217	2.37236663E-05	-0.0001668521	5.2658748892
Jupiter	   2007-11-12T00:00:00.00	-0.2246896797	-5.2606569903	0.0268667056	0.0074523856	3.43934218E-05	-0.0001669069	5.2655217445
Jupiter	   2007-11-13T00:00:00.00	-0.2172370684	-5.2606172611	0.0266997714	0.0074528345	4.50652904E-05	-0.0001669613	5.2651684484
Jupiter	   2007-11-14T00:00:00.00	-0.2097840157	-5.260566859	0.026532783	0.0074532685	5.57392521E-05	-0.0001670155	5.2648150015
Jupiter	   2007-11-15T00:00:00.00	-0.2023305365	-5.2605057819	0.0263657406	0.0074536874	6.64152865E-05	-0.0001670693	5.2644614045
Jupiter	   2007-11-16T00:00:00.00	-0.1948766459	-5.2604340278	0.0261986446	0.0074540914	7.70933728E-05	-0.0001671227	5.2641076581
Jupiter	   2007-11-17T00:00:00.00	-0.1874223587	-5.2603515945	0.0260314953	0.0074544803	8.777349E-05	-0.0001671758	5.263753763
Jupiter	   2007-11-18T00:00:00.00	-0.1799676902	-5.2602584801	0.025864293	0.0074548543	9.8455617E-05	-0.0001672287	5.2633997196
Jupiter	   2007-11-19T00:00:00.00	-0.1725126552	-5.2601546826	0.0256970381	0.0074552132	0.0001091397	-0.0001672811	5.2630455289
Jupiter	   2007-11-20T00:00:00.00	-0.1650572688	-5.2600402	0.0255297309	0.0074555571	0.0001198258	-0.0001673333	5.2626911913
Jupiter	   2007-11-21T00:00:00.00	-0.157601546	-5.2599150303	0.0253623717	0.0074558859	0.0001305138	-0.0001673851	5.2623367075
Jupiter	   2007-11-22T00:00:00.00	-0.1501455019	-5.2597791717	0.0251949608	0.0074561997	0.0001412038	-0.0001674366	5.2619820783
Jupiter	   2007-11-23T00:00:00.00	-0.1426891516	-5.2596326221	0.0250274986	0.0074564984	0.0001518957	-0.0001674877	5.2616273043
Jupiter	   2007-11-24T00:00:00.00	-0.1352325101	-5.2594753797	0.0248599855	0.0074567821	0.0001625894	-0.0001675385	5.2612723861
Jupiter	   2007-11-25T00:00:00.00	-0.1277755924	-5.2593074427	0.0246924217	0.0074570507	0.000173285	-0.000167589	5.2609173244
Jupiter	   2007-11-26T00:00:00.00	-0.1203184137	-5.2591288091	0.0245248075	0.0074573042	0.0001839825	-0.0001676392	5.2605621199
Jupiter	   2007-11-27T00:00:00.00	-0.112860989	-5.2589394771	0.0243571434	0.0074575426	0.0001946817	-0.000167689	5.2602067733
Jupiter	   2007-11-28T00:00:00.00	-0.1054033334	-5.258739445	0.0241894296	0.007457766	0.0002053828	-0.0001677385	5.2598512851
Jupiter	   2007-11-29T00:00:00.00	-0.0979454621	-5.2585287109	0.0240216665	0.0074579742	0.0002160857	-0.0001677877	5.2594956562
Jupiter	   2007-11-30T00:00:00.00	-0.0904873901	-5.2583072731	0.0238538544	0.0074581673	0.0002267903	-0.0001678365	5.2591398872
Jupiter	   2007-12-01T00:00:00.00	-0.0830291325	-5.2580751298	0.0236859936	0.0074583453	0.0002374966	-0.000167885	5.2587839787
Jupiter	   2007-12-02T00:00:00.00	-0.0755707045	-5.2578322793	0.0235180845	0.0074585082	0.0002482047	-0.0001679332	5.2584279314
Jupiter	   2007-12-03T00:00:00.00	-0.0681121212	-5.2575787199	0.0233501273	0.0074586559	0.0002589145	-0.000167981	5.2580717459
Jupiter	   2007-12-04T00:00:00.00	-0.0606533977	-5.2573144498	0.0231821226	0.0074587885	0.0002696259	-0.0001680285	5.2577154231
Jupiter	   2007-12-05T00:00:00.00	-0.0531945492	-5.2570394675	0.0230140704	0.007458906	0.000280339	-0.0001680757	5.2573589634
Jupiter	   2007-12-06T00:00:00.00	-0.0457355907	-5.2567537712	0.0228459713	0.0074590083	0.0002910538	-0.0001681225	5.2570023677
Jupiter	   2007-12-07T00:00:00.00	-0.0382765376	-5.2564573594	0.0226778255	0.0074590955	0.0003017701	-0.000168169	5.2566456366
Jupiter	   2007-12-08T00:00:00.00	-0.0308174048	-5.2561502304	0.0225096334	0.0074591675	0.0003124881	-0.0001682152	5.2562887707
Jupiter	   2007-12-09T00:00:00.00	-0.0233582077	-5.2558323827	0.0223413953	0.0074592243	0.0003232077	-0.000168261	5.2559317707
Jupiter	   2007-12-10T00:00:00.00	-0.0158989613	-5.2555038146	0.0221731115	0.0074592659	0.0003339288	-0.0001683065	5.2555746373
Jupiter	   2007-12-11T00:00:00.00	-0.0084396809	-5.2551645246	0.0220047824	0.0074592924	0.0003446514	-0.0001683517	5.2552173713
Jupiter	   2007-12-12T00:00:00.00	-0.0009803816	-5.2548145112	0.0218364082	0.0074593036	0.0003553756	-0.0001683965	5.2548599731
Jupiter	   2007-12-13T00:00:00.00	0.0064789213	-5.2544537729	0.0216679895	0.0074592997	0.0003661013	-0.000168441	5.2545024436
Jupiter	   2007-12-14T00:00:00.00	0.0139382127	-5.2540823082	0.0214995264	0.0074592806	0.0003768284	-0.0001684852	5.2541447834
Jupiter	   2007-12-15T00:00:00.00	0.0213974774	-5.2537001156	0.0213310193	0.0074592462	0.000387557	-0.000168529	5.2537869932
Jupiter	   2007-12-16T00:00:00.00	0.0288567	-5.2533071938	0.0211624685	0.0074591966	0.000398287	-0.0001685725	5.2534290736
Jupiter	   2007-12-17T00:00:00.00	0.0363158655	-5.2529035411	0.0209938745	0.0074591318	0.0004090185	-0.0001686156	5.2530710253
Jupiter	   2007-12-18T00:00:00.00	0.0437749585	-5.2524891563	0.0208252374	0.0074590517	0.0004197513	-0.0001686584	5.2527128491
