Target	 Date	 X (au)	 Y (au)	 Z (au)	 Xp (au/day)	 Yp (au/day)	 Zp (au/day)	 Observer distance (au)
Mercury	   2017-09-12T00:00:00.00	0.176207874	0.2567257546	0.0046596008	-0.0287996549	0.0170374484	0.0040382256	0.3114145786
Mercury	   2017-09-13T00:00:00.00	0.1465872605	0.2724702348	0.0086682128	-0.0303972534	0.0144173453	0.0039721842	0.3095205836
Mercury	   2017-09-14T00:00:00.00	0.1155064832	0.2854988059	0.0125903339	-0.0317146251	0.0116119765	0.003865265	0.3082366499
Mercury	   2017-09-15T00:00:00.00	0.0832606369	0.2956462323	0.0163853469	-0.0327232456	0.0086624629	0.0037181866	0.3075833349
Mercury	   2017-09-16T00:00:00.00	0.0501694446	0.3027912746	0.0200139458	-0.0334026382	0.0056153569	0.0035328507	0.3075712717
Mercury	   2017-09-17T00:00:00.00	0.0165685422	0.3068610898	0.0234392968	-0.0337416055	0.0025205119	0.0033122819	0.3082006581
Mercury	   2017-09-18T00:00:00.00	-0.0172001355	0.3078333373	0.0266280944	-0.0337387768	-0.0005713346	0.0030604817	0.3094612474
Mercury	   2017-09-19T00:00:00.00	-0.0507981462	0.3057358313	0.0295514352	-0.0334024149	-0.0036110068	0.0027822119	0.3113328404
Mercury	   2017-09-20T00:00:00.00	-0.0838997824	0.3006438425	0.0321854494	-0.0327495267	-0.0065531056	0.002482732	0.3137862277
Mercury	   2017-09-21T00:00:00.00	-0.1162001339	0.2926753907	0.0345116601	-0.0318044234	-0.0093577835	0.0021675225	0.3167844853
Mercury	   2017-09-22T00:00:00.00	-0.1474215158	0.2819850395	0.0365170706	-0.0305969286	-0.0119919508	0.0018420219	0.3202845021
Mercury	   2017-09-23T00:00:00.00	-0.1773180223	0.2687567892	0.0381940054	-0.0291604563	-0.0144298753	0.0015114007	0.3242386079
Mercury	   2017-09-24T00:00:00.00	-0.2056781763	0.2531966563	0.0395397507	-0.0275301549	-0.016653221	0.0011803873	0.3285961821
Mercury	   2017-09-25T00:00:00.00	-0.2323258229	0.2355254549	0.0405560492	-0.0257412706	-0.0186506282	0.0008531517	0.333305147
Mercury	   2017-09-26T00:00:00.00	-0.2571195338	0.2159721713	0.0412485064	-0.0238278178	-0.0204169672	0.0005332435	0.338313276
Mercury	   2017-09-27T00:00:00.00	-0.2799508557	0.194768193	0.0416259595	-0.0218215959	-0.021952401	0.0002235777	0.3435692814
Mercury	   2017-09-28T00:00:00.00	-0.3007417433	0.1721425189	0.0416998519	-0.0197515395	-0.0232613738	-7.3542684E-05	0.3490236677
Mercury	   2017-09-29T00:00:00.00	-0.3194414949	0.1483179793	0.041483643	-0.0176433629	-0.0243516189	-0.0003563788	0.3546293618
Mercury	   2017-09-30T00:00:00.00	-0.3360234564	0.1235084107	0.0409922747	-0.0155194448	-0.0252332479	-0.0006236925	0.3603421393
Mercury	   2017-10-01T00:00:00.00	-0.3504817051	0.0979166848	0.0402417065	-0.0133988913	-0.0259179572	-0.000874676	0.3661208786
Mercury	   2017-10-02T00:00:00.00	-0.3628278634	0.0717334657	0.0392485198	-0.0112977249	-0.0264183669	-0.0011088804	0.3719276743
Mercury	   2017-10-03T00:00:00.00	-0.3730881421	0.0451365609	0.038029594	-0.009229149	-0.0267474926	-0.0013261489	0.3777278398
Mercury	   2017-10-04T00:00:00.00	-0.3813006727	0.0182907389	0.036601845	-0.0072038533	-0.026918338	-0.0015265549	0.3834898293
Mercury	   2017-10-05T00:00:00.00	-0.3875131519	-0.0086521006	0.0349820229	-0.0052303311	-0.0269435949	-0.0017103488	0.3891851021
Mercury	   2017-10-06T00:00:00.00	-0.3917808011	-0.0355525025	0.0331865581	-0.003315189	-0.0268354323	-0.0018779123	0.3947879484
Mercury	   2017-10-07T00:00:00.00	-0.3941646276	-0.0622828592	0.0312314499	-0.0014634381	-0.0266053577	-0.0020297202	0.4002752949
Mercury	   2017-10-08T00:00:00.00	-0.3947299634	-0.0887267035	0.0291321898	0.0003212416	-0.0262641349	-0.0021663092	0.4056264987
Mercury	   2017-10-09T00:00:00.00	-0.3935452546	-0.1147779425	0.0269037118	0.0020362653	-0.0258217451	-0.0022882534	0.4108231411
Mercury	   2017-10-10T00:00:00.00	-0.3906810712	-0.1403400693	0.0245603656	0.0036799384	-0.02528738	-0.0023961444	0.4158488259
Mercury	   2017-10-11T00:00:00.00	-0.3862093078	-0.1653253795	0.0221159069	0.0052512786	-0.0246694566	-0.0024905767	0.4206889871
Mercury	   2017-10-12T00:00:00.00	-0.3802025493	-0.1896542111	0.0195835006	0.0067498655	-0.0239756489	-0.0025721357	0.4253307087
Mercury	   2017-10-13T00:00:00.00	-0.3727335738	-0.2132542212	0.016975734	0.008175713	-0.0232129284	-0.00264139	0.4297625571
Mercury	   2017-10-14T00:00:00.00	-0.3638749739	-0.2360597067	0.014304637	0.009529163	-0.0223876113	-0.0026988849	0.4339744282
Mercury	   2017-10-15T00:00:00.00	-0.3536988735	-0.2580109735	0.0115817076	0.0108107967	-0.0215054077	-0.0027451385	0.4379574083
Mercury	   2017-10-16T00:00:00.00	-0.342276727	-0.279053756	0.0088179405	0.0120213615	-0.0205714726	-0.0027806389	0.441703648
Mercury	   2017-10-17T00:00:00.00	-0.329679184	-0.2991386864	0.0060238577	0.0131617106	-0.019590455	-0.002805843	0.4452062499
Mercury	   2017-10-18T00:00:00.00	-0.3159760087	-0.3182208135	0.0032095406	0.014232754	-0.0185665461	-0.0028211755	0.448459168
Mercury	   2017-10-19T00:00:00.00	-0.3012360444	-0.336259167	0.0003846617	0.0152354176	-0.0175035245	-0.0028270291	0.4514571185
Mercury	   2017-10-20T00:00:00.00	-0.2855272146	-0.353216367	-0.0024414832	0.0161706104	-0.0164047992	-0.0028237649	0.4541955009
Mercury	   2017-10-21T00:00:00.00	-0.2689165533	-0.3690582748	-0.0052599439	0.017039198	-0.0152734495	-0.002811713	0.4566703295
Mercury	   2017-10-22T00:00:00.00	-0.2514702602	-0.3837536818	-0.0080620854	0.0178419803	-0.0141122624	-0.0027911739	0.4588781726
Mercury	   2017-10-23T00:00:00.00	-0.2332537758	-0.3972740348	-0.0108395585	0.0185796736	-0.0129237672	-0.0027624193	0.4608161007
Mercury	   2017-10-24T00:00:00.00	-0.2143318719	-0.4095931947	-0.0135842723	0.0192528961	-0.0117102678	-0.0027256935	0.4624816417
Mercury	   2017-10-25T00:00:00.00	-0.1947687566	-0.4206872262	-0.0162883668	0.0198621555	-0.0104738726	-0.0026812148	0.463872743
Mercury	   2017-10-26T00:00:00.00	-0.17462819	-0.4305342164	-0.0189441879	0.0204078389	-0.009216523	-0.0026291769	0.4649877402
Mercury	   2017-10-27T00:00:00.00	-0.1539736088	-0.4391141214	-0.0215442633	0.0208902042	-0.0079400191	-0.0025697498	0.4658253311
Mercury	   2017-10-28T00:00:00.00	-0.1328682597	-0.4464086378	-0.0240812798	0.0213093724	-0.0066460459	-0.0025030819	0.4663845563
Mercury	   2017-10-29T00:00:00.00	-0.1113753397	-0.4524010989	-0.0265480619	0.0216653213	-0.0053361965	-0.0024293006	0.4666647836
Mercury	   2017-10-30T00:00:00.00	-0.089558142	-0.4570763958	-0.0289375519	0.0219578793	-0.004011996	-0.0023485143	0.4666656987
Mercury	   2017-10-31T00:00:00.00	-0.0674802082	-0.4604209199	-0.0312427915	0.0221867204	-0.0026749243	-0.0022608132	0.4663873004
Mercury	   2017-11-01T00:00:00.00	-0.0452054858	-0.4624225295	-0.0334569041	0.0223513586	-0.001326439	-0.0021662713	0.4658299005
Mercury	   2017-11-02T00:00:00.00	-0.0227984897	-0.4630705392	-0.0355730793	0.0224511436	3.20014176E-05	-0.0020649472	0.4649941283
Mercury	   2017-11-03T00:00:00.00	-0.0003244696	-0.4623557321	-0.0375845588	0.0224852559	0.0013989141	-0.0019568862	0.4638809409
Mercury	   2017-11-04T00:00:00.00	0.0221504195	-0.4602703968	-0.0394846231	0.0224527033	0.0027727668	-0.0018421215	0.4624916375
Mercury	   2017-11-05T00:00:00.00	0.0445589418	-0.4568083895	-0.0412665807	0.0223523162	0.0041519527	-0.0017206761	0.4608278797
Mercury	   2017-11-06T00:00:00.00	0.0668326022	-0.4519652223	-0.042923759	0.022182745	0.0055347617	-0.0015925648	0.458891717
Mercury	   2017-11-07T00:00:00.00	0.0889014648	-0.4457381808	-0.0444494968	0.0219424572	0.0069193519	-0.0014577963	0.4566856184
Mercury	   2017-11-08T00:00:00.00	0.110693969	-0.4381264724	-0.0458371398	0.0216297359	0.0083037161	-0.0013163759	0.4542125097
Mercury	   2017-11-09T00:00:00.00	0.1321367451	-0.4291314085	-0.047080038	0.0212426796	0.0096856476	-0.0011683079	0.451475819
Mercury	   2017-11-10T00:00:00.00	0.1531544298	-0.4187566235	-0.0481715471	0.0207792039	0.0110627003	-0.0010135993	0.448479528
Mercury	   2017-11-11T00:00:00.00	0.173669486	-0.4070083346	-0.0491050325	0.0202370454	0.0124321469	-0.0008522635	0.4452282325
Mercury	   2017-11-12T00:00:00.00	0.1936020265	-0.3938956474	-0.049873878	0.0196137698	0.0137909306	-0.0006843251	0.4417272115
Mercury	   2017-11-13T00:00:00.00	0.2128696492	-0.37943091	-0.0504714999	0.0189067833	0.0151356132	-0.0005098249	0.4379825057
Mercury	   2017-11-14T00:00:00.00	0.2313872853	-0.3636301235	-0.0508913659	0.0181133504	0.0164623174	-0.0003288264	0.4340010065
Mercury	   2017-11-15T00:00:00.00	0.2490670697	-0.3465134124	-0.0511270216	0.0172306182	0.0177666625	-0.0001414232	0.4297905566
Mercury	   2017-11-16T00:00:00.00	0.2658182396	-0.3281055623	-0.051172125	0.016255651	0.0190436954	5.2252169E-05	0.4253600627
Mercury	   2017-11-17T00:00:00.00	0.281547073	-0.3084366296	-0.0510204903	0.0151854746	0.0202878143	0.0002520178	0.4207196206
Mercury	   2017-11-18T00:00:00.00	0.2961568789	-0.2875426303	-0.0506661431	0.0140171368	0.0214926876	0.0004576305	0.4158806551
Mercury	   2017-11-19T00:00:00.00	0.3095480562	-0.265466313	-0.0501033886	0.0127477834	0.0226511677	0.0006687718	0.4108560721
Mercury	   2017-11-20T00:00:00.00	0.321618239	-0.2422580189	-0.0493268952	0.0113747575	0.0237552018	0.0008850311	0.4056604269
Mercury	   2017-11-21T00:00:00.00	0.3322625531	-0.2179766324	-0.0483317952	0.009895723	0.0247957418	0.0011058876	0.4003101034
Mercury	   2017-11-22T00:00:00.00	0.341374012	-0.1926906199	-0.0471138059	0.008308819	0.0257626577	0.0013306885	0.3948235071
Mercury	   2017-11-23T00:00:00.00	0.3488440834	-0.1664791517	-0.0456693729	0.0066128502	0.0266446604	0.0015586255	0.3892212662
Mercury	   2017-11-24T00:00:00.00	0.3545634667	-0.1394332934	-0.0439958388	0.0048075168	0.0274292401	0.0017887087	0.3835264386
Mercury	   2017-11-25T00:00:00.00	0.358423122	-0.1116572462	-0.0420916388	0.0028936898	0.0281026331	0.002019738	0.3777647166
Mercury	   2017-11-26T00:00:00.00	0.3603155983	-0.0832696013	-0.039956525	0.0008737338	0.0286498283	0.0022502747	0.371964623
Mercury	   2017-11-27T00:00:00.00	0.3601367086	-0.0544045606	-0.03759182	-0.0012481225	0.0290546322	0.0024786118	0.3661576847
Mercury	   2017-11-28T00:00:00.00	0.3577875981	-0.0252130552	-0.0350006984	-0.0034653711	0.0292998116	0.0027027482	0.3603785682
Mercury	   2017-11-29T00:00:00.00	0.3531772458	0.0041363276	-0.0321884925	-0.0057687759	0.0293673383	0.0029203666	0.3546651593
Mercury	   2017-11-30T00:00:00.00	0.3462254243	0.0334567239	-0.0291630155	-0.0081459086	0.0292387607	0.0031288215	0.34905856
Mercury	   2017-12-01T00:00:00.00	0.3368661199	0.0625428174	-0.0259348907	-0.0105806987	0.0288957274	0.00332514	0.3436029762
Mercury	   2017-12-02T00:00:00.00	0.3250513783	0.0911712724	-0.0225178701	-0.0130530399	0.0283206814	0.0035060423	0.3383454654
Mercury	   2017-12-03T00:00:00.00	0.3107554923	0.1191019506	-0.0189291218	-0.0155385115	0.0274977352	0.0036679868	0.3333355101
Mercury	   2017-12-04T00:00:00.00	0.2939793831	0.1460800904	-0.0151894553	-0.0180082806	0.0264137177	0.0038072468	0.3286243905
Mercury	   2017-12-05T00:00:00.00	0.2747549556	0.1718396071	-0.0113234551	-0.0204292656	0.0250593591	0.0039200218	0.3242643317
Mercury	   2017-12-06T00:00:00.00	0.2531491294	0.196107619	-0.0073594827	-0.0227646336	0.0234305458	0.004002585	0.3203074179
Mercury	   2017-12-07T00:00:00.00	0.2292671792	0.2186102237	-0.0033295152	-0.0249746914	0.0215295437	0.0040514652	0.3168042851
Mercury	   2017-12-08T00:00:00.00	0.2032549742	0.2390794237	0.0007312125	-0.027018196	0.0193660504	0.0040636534	0.3138026291
Mercury	   2017-12-09T00:00:00.00	0.1752997069	0.2572609561	0.004784777	-0.0288540564	0.0169579219	0.0040368179	0.3113455972
Mercury	   2017-12-10T00:00:00.00	0.1456287604	0.2729226187	0.0087913487	-0.030443334	0.0143314168	0.0039695089	0.3094701593
Mercury	   2017-12-11T00:00:00.00	0.1145064897	0.2858625458	0.0127101608	-0.0317513806	0.0115208346	0.0038613259	0.3082055799
Mercury	   2017-12-12T00:00:00.00	0.082228885	0.2959167944	0.0165006181	-0.0327498988	0.0085674953	0.0037130243	0.3075721202
Mercury	   2017-12-13T00:00:00.00	0.049116312	0.3029655876	0.0201234737	-0.0334186871	0.00551809	0.0035265421	0.3075800929
Mercury	   2017-12-14T00:00:00.00	0.0155047586	0.3069376486	0.0235419876	-0.0337468513	0.0024225388	0.0033049371	0.3082293673
Mercury	   2017-12-15T00:00:00.00	-0.0182637967	0.3078122308	0.0267229787	-0.0337333299	-0.0006684321	0.0030522381	0.3095093751
Mercury	   2017-12-16T00:00:00.00	-0.0518511703	0.3056186934	0.0296376913	-0.0333866771	-0.003705732	0.0027732264	0.3113996184
Mercury	   2017-12-17T00:00:00.00	-0.0849321874	0.3004337341	0.0322624189	-0.0327241542	-0.0066441105	0.0024731729	0.3138706242
Mercury	   2017-12-18T00:00:00.00	-0.1172026997	0.292376626	0.034578855	-0.0317702747	-0.009443916	0.0021575606	0.3168852496
Mercury	   2017-12-19T00:00:00.00	-0.1483859576	0.2816029744	0.0365741717	-0.0305550056	-0.0120722827	0.0018318231	0.3204002148
Mercury	   2017-12-20T00:00:00.00	-0.1782371037	0.2682975908	0.0382408542	-0.0291118437	-0.0145037122	0.0015011193	0.3243677316
Mercury	   2017-12-21T00:00:00.00	-0.206545764	0.2526670715	0.0395763353	-0.0274759657	-0.0167200958	0.001170162	0.3287371107
Mercury	   2017-12-22T00:00:00.00	-0.2331368902	0.2349325916	0.0405824873	-0.0256825985	-0.0187102819	0.0008431024	0.3334562496
Mercury	   2017-12-23T00:00:00.00	-0.2578701229	0.2153233033	0.0412650257	-0.0237657014	-0.0204693225	0.0005234705	0.3384729348
Mercury	   2017-12-24T00:00:00.00	-0.2806380088	0.1940705936	0.0416328785	-0.0217569932	-0.0219975306	0.0002141618	0.3437359217
Mercury	   2017-12-25T00:00:00.00	-0.3013634133	0.1714033266	0.0416975603	-0.019685312	-0.0232994694	-8.25391303E-05	0.3491957815
Mercury	   2017-12-26T00:00:00.00	-0.3199964447	0.1475440941	0.0414725843	-0.0175762688	-0.0243829609	-0.00036491	0.3548055236
Mercury	   2017-12-27T00:00:00.00	-0.3365111551	0.1227064192	0.040972931	-0.0154521381	-0.0252581787	-0.0006317272	0.3605210172
Mercury	   2017-12-28T00:00:00.00	-0.3509022253	0.0970928101	0.0402145847	-0.0133319263	-0.0259368582	-0.0008821951	0.3663012398
Mercury	   2017-12-29T00:00:00.00	-0.3631817847	0.0708935375	0.0392141409	-0.011231563	-0.0264316403	-0.001115875	0.3721083864
Mercury	   2017-12-30T00:00:00.00	-0.3733764631	0.0442860028	0.0379884834	-0.009164168	-0.0267555465	-0.001332618	0.3779078699
Mercury	   2017-12-31T00:00:00.00	-0.3815247321	0.0174345681	0.0365545261	-0.0071403572	-0.0269215754	-0.0015325038	0.3836682405
Mercury	   2018-01-01T00:00:00.00	-0.3876745594	-0.0095092639	0.034929011	-0.0051685598	-0.0269424058	-0.0017157878	0.3893610483
Mercury	   2018-01-02T00:00:00.00	-0.3918813784	-0.0364064193	0.0331283567	-0.0032553278	-0.0268301884	-0.0018828548	0.3949606691
Mercury	   2018-01-03T00:00:00.00	-0.394206358	-0.0631296514	0.0311685477	-0.0014056264	-0.0265964086	-0.0020341821	0.4004441084
Mercury	   2018-01-04T00:00:00.00	-0.3947149499	-0.0895628309	0.0290650587	0.0003769025	-0.0262518066	-0.002170308	0.4057907958
Mercury	   2018-01-05T00:00:00.00	-0.3934756853	-0.1156001786	0.0268328059	0.0020897053	-0.0258063392	-0.0022918073	0.4109823789
Mercury	   2018-01-06T00:00:00.00	-0.3905591914	-0.1411454771	0.0244861206	0.0037311125	-0.0252691735	-0.0023992719	0.4160025214
Mercury	   2018-01-07T00:00:00.00	-0.3860373974	-0.166111287	0.0220387399	0.0053001621	-0.024648703	-0.0024932962	0.4208367116
Mercury	   2018-01-08T00:00:00.00	-0.3799829045	-0.1904181885	0.0195038106	0.0067964492	-0.0239525793	-0.0025744652	0.4254720823
Mercury	   2018-01-09T00:00:00.00	-0.3724684938	-0.2139940592	0.0168939022	0.00822	-0.0231877527	-0.0026433469	0.4298972438
Mercury	   2018-01-10T00:00:00.00	-0.3635667501	-0.2367733957	0.0142210277	0.0095711653	-0.0223605196	-0.0027004857	0.4341021312
Mercury	   2018-01-11T00:00:00.00	-0.3533497818	-0.258696685	0.011496669	0.0108505327	-0.0214765722	-0.0027463988	0.4380778658
Mercury	   2018-01-12T00:00:00.00	-0.3418890225	-0.2797098253	0.0087318057	0.0120588543	-0.0205410488	-0.0027815735	0.44181663
Mercury	   2018-01-13T00:00:00.00	-0.3292550973	-0.2997635968	0.0059369455	0.0131969858	-0.0195585836	-0.0028064655	0.4453115543
Mercury	   2018-01-14T00:00:00.00	-0.315517744	-0.3188131817	0.0031221566	0.0142658385	-0.018533354	-0.0028214986	0.4485566179
Mercury	   2018-01-15T00:00:00.00	-0.3007457789	-0.3368177306	0.0002970994	0.0152663383	-0.0174691264	-0.0028270645	0.4515465595
Mercury	   2018-01-16T00:00:00.00	-0.2850070988	-0.3537399729	-0.0025289416	0.0161993937	-0.016369299	-0.0028235233	0.4542767992
Mercury	   2018-01-17T00:00:00.00	-0.2683687122	-0.3695458687	-0.0053470264	0.0170658685	-0.0152369413	-0.0028112043	0.4567433694
Mercury	   2018-01-18T00:00:00.00	-0.2508967954	-0.3842042992	-0.0081485292	0.0178665603	-0.0140748319	-0.0027904068	0.4589428548
Mercury	   2018-01-19T00:00:00.00	-0.2326567675	-0.397686793	-0.0109251095	0.0186021829	-0.0128854924	-0.0027614019	0.4608723411
Mercury	   2018-01-20T00:00:00.00	-0.2137133825	-0.4099672855	-0.0136686838	0.0192733511	-0.0116712201	-0.0027244329	0.4625293698
Mercury	   2018-01-21T00:00:00.00	-0.1941308335	-0.4210219101	-0.0163713988	0.0198805694	-0.0104341179	-0.0026797175	0.4639119011
Mercury	   2018-01-22T00:00:00.00	-0.1739728694	-0.4308288173	-0.0190256065	0.0204242208	-0.0091761222	-0.0026274483	0.4650182822
Mercury	   2018-01-23T00:00:00.00	-0.1533029197	-0.4393680221	-0.0216238398	0.0209045592	-0.0078990294	-0.002567795	0.4658472222
Mercury	   2018-01-24T00:00:00.00	-0.1321842283	-0.4466212762	-0.0241587901	0.0213217014	-0.0066045209	-0.002500905	0.466397772
Mercury	   2018-01-25T00:00:00.00	-0.1106799934	-0.4525719657	-0.0266232858	0.0216756207	-0.0052941875	-0.0024269053	0.4666693095
Mercury	   2018-01-26T00:00:00.00	-0.0888535142	-0.4572050319	-0.0290102726	0.0219661409	-0.0039695526	-0.0023459036	0.4666615305
Mercury	   2018-01-27T00:00:00.00	-0.066768343	-0.4605069152	-0.0313127948	0.022192931	-0.0026320951	-0.0022579897	0.4663744436
Mercury	   2018-01-28T00:00:00.00	-0.0444884428	-0.4624655223	-0.0335239783	0.0223555001	-0.0012832722	-0.0021632369	0.4658083704
Mercury	   2018-01-29T00:00:00.00	-0.0220783493	-0.463070216	-0.0356370143	0.0224531927	7.54572606E-05	-0.0020617035	0.4649639505
Mercury	   2018-01-30T00:00:00.00	0.0003966621	-0.4623118288	-0.0376451459	0.0224851843	0.001442609	-0.0019534344	0.4638421513
Mercury	   2018-01-31T00:00:00.00	0.0228704052	-0.4601826999	-0.0395416546	0.022450477	0.0028166492	-0.0018384623	0.4624442834
Mercury	   2018-02-01T00:00:00.00	0.0452756076	-0.4566767388	-0.0413198496	0.0223478959	0.0041959677	-0.0017168101	0.4607720199
Mercury	   2018-02-02T00:00:00.00	0.0675437321	-0.4517895139	-0.0429730587	0.0221760858	0.0055788511	-0.0015884924	0.4588274233
Mercury	   2018-02-03T00:00:00.00	0.0896047952	-0.4455183714	-0.0444946209	0.0219335086	0.0069634525	-0.0014535176	0.456612976
Mercury	   2018-02-04T00:00:00.00	0.1113871828	-0.4378625848	-0.0458778821	0.0216184418	0.0083477592	-0.0013118909	0.4541316194
Mercury	   2018-02-05T00:00:00.00	0.1328174662	-0.4288235374	-0.0471161923	0.0212289782	0.0097295573	-0.0011636168	0.4513867977
Mercury	   2018-02-06T00:00:00.00	0.1538202179	-0.4184049434	-0.0482029073	0.0207630278	0.0111063928	-0.0010087023	0.4483825112
Mercury	   2018-02-07T00:00:00.00	0.1743178304	-0.4066131088	-0.049131393	0.0202183222	0.0124755286	-0.0008471613	0.4451233762
Mercury	   2018-02-08T00:00:00.00	0.1942303417	-0.393457238	-0.049895034	0.0195924218	0.0138338967	-0.0006790185	0.4416146943
Mercury	   2018-02-09T00:00:00.00	0.2134752697	-0.3789497903	-0.0504872477	0.0188827285	0.0151780462	-0.0005043155	0.4378625315
Mercury	   2018-02-10T00:00:00.00	0.2319674616	-0.3631068915	-0.0509015038	0.0180865028	0.0165040847	-0.0003231165	0.4338738077
Mercury	   2018-02-11T00:00:00.00	0.2496189648	-0.3459488071	-0.0511313508	0.0172008891	0.0178076149	-0.0001355163	0.4296563973
Mercury	   2018-02-12T00:00:00.00	0.2663389267	-0.327500481	-0.0511704507	0.0162229498	0.0190836644	5.83512712E-05	0.4252192422
Mercury	   2018-02-13T00:00:00.00	0.2820335348	-0.3077921487	-0.0510126234	0.015149711	0.0203266099	0.0002583026	0.4205724781
Mercury	   2018-02-14T00:00:00.00	0.2966060085	-0.2868600284	-0.0506519021	0.0139782225	0.0215300955	0.0004640923	0.4157275735
Mercury	   2018-02-15T00:00:00.00	0.3099566607	-0.2647470959	-0.050082602	0.0127056351	0.0226869469	0.0006753992	0.410697484
Mercury	   2018-02-16T00:00:00.00	0.3219830461	-0.2415039484	-0.0492994041	0.0113293004	0.0237890812	0.0008918099	0.4054968191
Mercury	   2018-02-17T00:00:00.00	0.3325802217	-0.2171897571	-0.0482974571	0.0098468951	0.0248274181	0.0011127995	0.4001420233
Mercury	   2018-02-18T00:00:00.00	0.3416411475	-0.1918733091	-0.0470724985	0.0082565766	0.0257917926	0.0013377108	0.3946515686
Mercury	   2018-02-19T00:00:00.00	0.3490572596	-0.1656341316	-0.0456209993	0.0065571743	0.0266708783	0.0015657304	0.3890461561
Mercury	   2018-02-20T00:00:00.00	0.3547192539	-0.1385636847	-0.043940333	0.0047484214	0.027452127	0.0017958621	0.3833489229
Mercury	   2018-02-21T00:00:00.00	0.3585181247	-0.1107666031	-0.042028972	0.0028312308	0.028121736	0.002026899	0.3775856467
Mercury	   2018-02-22T00:00:00.00	0.3603465026	-0.0823619502	-0.0398867135	0.0008080203	0.0286646565	0.0022573943	0.3717849414
Mercury	   2018-02-23T00:00:00.00	0.3601003411	-0.0534844361	-0.0375149332	-0.0013169161	0.0290646605	0.0024856323	0.3659784294
Mercury	   2018-02-24T00:00:00.00	0.3576809982	-0.0242855321	-0.0349168682	-0.0035369916	0.0293044866	0.0027096024	0.3602008762
Mercury	   2018-02-25T00:00:00.00	0.3529977514	0.005065611	-0.032097923	-0.005842877	0.0293660878	0.0029269774	0.3544902672
Mercury	   2018-02-26T00:00:00.00	0.3459707721	0.0343815534	-0.029065993	-0.0082220365	0.0292310084	0.0031351013	0.3488878019
Mercury	   2018-02-27T00:00:00.00	0.3365345599	0.0634564082	-0.025831794	-0.0106582787	0.0288809116	0.0033309915	0.343437778

